0, 72.9761198916722, 33.683431213245754
1, 72.9792160200992, 33.685053720066755
2, 72.9823121485262, 33.686676226887755
3, 72.98540827695321, 33.688298733708756
4, 72.98850440538021, 33.689921240529756
5, 72.99160053380722, 33.69154374735076
6, 72.99469666223422, 33.69316625417176
7, 72.99779279066122, 33.69478876099276
8, 73.00088891908823, 33.69641126781376
9, 73.00398504751523, 33.69803377463476
10, 73.00708117594223, 33.69965628145576
11, 73.01017730436924, 33.70127878827676
12, 73.01327343279624, 33.70290129509776
13, 73.01636956122324, 33.70452380191876
14, 73.01946568965025, 33.70614630873976
15, 73.02256181807725, 33.70776881556076
16, 73.02565794650425, 33.70939132238176
17, 73.02875407493126, 33.71101382920276
18, 73.03185020335826, 33.71263633602376
19, 73.03494633178526, 33.714258842844764
20, 73.03804246021227, 33.715881349665764
21, 73.04113858863927, 33.717503856486765
22, 73.04423471706627, 33.719126363307765
23, 73.04733084549328, 33.720748870128766
24, 73.05042697392028, 33.722371376949766
25, 73.05352310234728, 33.72399388377077
26, 73.05661923077429, 33.72561639059177
27, 73.05971535920129, 33.72723889741277
28, 73.0628114876283, 33.72886140423377
29, 73.0659076160553, 33.73048391105477
30, 73.0690037444823, 33.73210641787577
31, 73.0720998729093, 33.73372892469677
32, 73.07519600133631, 33.73535143151777
33, 73.07829212976331, 33.73697393833877
34, 73.08138825819032, 33.73859644515977
35, 73.08448438661732, 33.74021895198077
36, 73.08758051504432, 33.74184145880177
37, 73.09067664347133, 33.74346396562277
38, 73.09377277189833, 33.745086472443774
39, 73.09686890032533, 33.746708979264774
40, 73.09996502875234, 33.748331486085775
41, 73.10306115717934, 33.749953992906775
42, 73.10615728560634, 33.751576499727776
43, 73.10925341403335, 33.753199006548776
44, 73.11234954246035, 33.75482151336978
45, 73.11544567088735, 33.75644402019078
46, 73.11854179931436, 33.75806652701178
47, 73.12163792774136, 33.75968903383278
48, 73.12473405616836, 33.76131154065378
49, 72.97757275420919, 33.68157004959375
50, 72.9806688826362, 33.68319255641475
51, 72.9837650110632, 33.68481506323575
52, 72.9868611394902, 33.68643757005675
53, 72.9899572679172, 33.688060076877754
54, 72.99305339634421, 33.689682583698755
55, 72.99614952477121, 33.691305090519755
56, 72.99924565319822, 33.692927597340756
57, 73.00234178162522, 33.694550104161756
58, 73.00543791005222, 33.69617261098276
59, 73.00853403847923, 33.69779511780376
60, 73.01163016690623, 33.69941762462476
61, 73.01472629533323, 33.70104013144576
62, 73.01782242376024, 33.70266263826676
63, 73.02091855218724, 33.70428514508776
64, 73.02401468061424, 33.70590765190876
65, 73.02711080904125, 33.70753015872976
66, 73.03020693746825, 33.70915266555076
67, 73.03330306589525, 33.71077517237176
68, 73.03639919432226, 33.71239767919276
69, 73.03949532274926, 33.71402018601376
70, 73.04259145117626, 33.71564269283476
71, 73.04568757960327, 33.71726519965576
72, 73.04878370803027, 33.718887706476764
73, 73.05187983645727, 33.720510213297764
74, 73.05497596488428, 33.722132720118765
75, 73.05807209331128, 33.723755226939765
76, 73.06116822173828, 33.725377733760766
77, 73.06426435016529, 33.727000240581766
78, 73.06736047859229, 33.72862274740277
79, 73.0704566070193, 33.73024525422377
80, 73.0735527354463, 33.73186776104477
81, 73.0766488638733, 33.73349026786577
82, 73.0797449923003, 33.73511277468677
83, 73.08284112072731, 33.73673528150777
84, 73.08593724915431, 33.73835778832877
85, 73.08903337758132, 33.73998029514977
86, 73.09212950600832, 33.74160280197077
